"Velocity Mag:0","Velocity Mag:1","Velocity Mag:2","Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Residual_Energy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7377,-7.4748e-11,-1.3889e-11,0.00071775,5.2948,-5.365e-14,-9.9686e-15,19667,54.867,266.3,22.55,-3.2027e-15,1.4391e-19,1.0459e-15,1.8723e-17,8.5512e-17,3.5676e-12,1,0.018169,0.0004382,0.067843,0
7377,-2.9907e-10,-1.7277e-11,0.00071775,5.2948,-2.1466e-13,-1.24e-14,19667,54.867,266.3,22.55,-8.8766e-15,1.8245e-19,1.5488e-15,9.0771e-17,3.2745e-16,4.3989e-12,1,0.019683,0.0019288,0.068109,0
7377,9.0757e-10,-1.9293e-11,0.00071775,5.2948,6.514e-13,-1.3848e-14,19667,54.867,266.3,22.55,-7.8949e-15,4.7764e-19,3.0612e-15,-4.8885e-17,-1.2539e-15,1.2937e-11,1,0.021197,0.0034193,0.068375,0
7377,1.4379e-11,5.8575e-13,0.00071775,5.2948,1.032e-14,4.2042e-16,19667,54.867,266.3,22.55,3.2744e-14,-1.4274e-19,-7.286e-16,-3.8958e-16,6.3006e-16,-1.0959e-12,1,0.022711,0.0049099,0.068641,0
7377,-6.2173e-09,4.1372e-10,0.00071775,5.2948,-4.4625e-12,2.9694e-13,19667,54.867,266.3,22.55,4.3731e-13,-2.09e-17,-1.5249e-13,-2.4079e-16,9.636e-15,-5.8509e-10,1,0.024226,0.0064004,0.068907,0
7377,3.6971e-09,-9.4804e-10,0.00071775,5.2948,2.6536e-12,-6.8045e-13,19667,54.867,266.3,22.55,-1.0282e-12,4.4361e-17,3.2447e-13,2.5004e-15,-1.437e-14,1.2451e-09,1,0.02574,0.007891,0.069173,0
7377,1.3853e-08,-5.1247e-09,0.00071775,5.2948,9.9427e-12,-3.6782e-12,19667,54.867,266.3,22.55,-4.7944e-12,2.2107e-16,1.6456e-12,2.0423e-15,-3.4365e-14,6.3296e-09,1,0.027254,0.0093815,0.069439,0
7377,3.6674e-08,1.0365e-08,0.00071775,5.2948,2.6323e-11,7.4393e-12,19667,54.867,266.3,22.55,1.0085e-11,-6.1049e-16,-4.5523e-12,-1.2076e-14,4.5894e-14,-1.7422e-08,1,0.028768,0.010872,0.069705,0
7377,1.659e-07,3.1242e-08,0.00071775,5.2948,1.1907e-10,2.2424e-11,19667,54.867,266.3,22.55,2.7407e-11,-1.288e-15,-9.7777e-12,2.8992e-14,-1.6933e-15,-3.7687e-08,1,0.030282,0.012363,0.069971,0
7377,-7.0461e-07,-4.7108e-08,0.00071775,5.2948,-5.0573e-10,-3.3812e-11,19667,54.867,266.3,22.55,-3.3769e-11,3.976e-15,3.0041e-11,-1.4286e-13,1.9976e-14,1.1423e-07,1,0.031796,0.013853,0.070237,0
7377,-1.1642e-06,-6.8207e-08,0.00071775,5.2948,-8.3559e-10,-4.8955e-11,19667,54.867,266.3,22.55,-4.1055e-11,1.3728e-15,1.1301e-11,-4.5182e-13,1.3734e-13,4.4665e-08,1,0.03331,0.015344,0.070503,0
7377,4.3977e-06,2.957e-08,0.00071775,5.2948,3.1564e-09,2.1223e-11,19667,54.867,266.3,22.55,-3.1723e-10,-2.1607e-14,-1.6231e-10,1.6363e-12,1.2355e-12,-6.0933e-07,1,0.034824,0.016834,0.070769,0
7377,6.093e-06,6.5366e-08,0.00071775,5.2948,4.3732e-09,4.6917e-11,19667,54.867,266.3,22.55,-2.197e-10,-1.8522e-15,-1.6314e-11,2.6338e-12,1.5479e-12,-6.3067e-08,1,0.036338,0.018325,0.071035,0
7377,3.257e-06,7.6558e-07,0.00071775,5.2948,2.3377e-09,5.4949e-10,19667,54.867,266.3,22.55,6.1506e-09,1.2386e-13,9.1213e-10,1.0561e-12,-1.5155e-11,3.4071e-06,1,0.037852,0.019815,0.071301,0
7377,1.4056e-06,9.2626e-07,0.00071775,5.2948,1.0093e-09,6.6483e-10,19667,54.867,266.3,22.55,8.6506e-09,1.2427e-13,9.1898e-10,-6.1349e-12,-1.2787e-11,3.467e-06,1,0.039367,0.021306,0.071567,0
7377,-0.00026378,-4.0786e-06,0.00071774,5.2948,-1.8932e-07,-2.9273e-09,19667,54.866,266.3,22.55,-4.6652e-08,-4.9505e-13,-3.5878e-09,-4.5296e-11,1.6742e-11,-1.347e-05,1,0.040881,0.022797,0.071833,0
7377,-0.00064432,-8.6136e-06,0.00071773,5.2947,-4.6245e-07,-6.1822e-09,19667,54.865,266.3,22.55,-1.0194e-07,-6.9526e-13,-5.3311e-09,1.2568e-10,-1.243e-10,-2.0667e-05,1,0.042395,0.024287,0.072099,0
7377,0.00092977,7.201e-06,0.00071776,5.2949,6.6741e-07,5.1691e-09,19668,54.869,266.3,22.55,9.3093e-08,2.2007e-12,1.6428e-08,-9.2712e-11,4.2613e-10,6.2165e-05,1,0.043909,0.025778,0.072365,0
7377,0.0023943,2.6455e-05,0.00071777,5.295,1.7186e-06,1.8989e-08,19668,54.871,266.31,22.55,1.8346e-07,-2.7691e-12,-1.7898e-08,-1.3017e-09,1.5266e-09,-6.452e-05,1,0.045423,0.027268,0.072631,0
7377,0.00058087,-1.9248e-05,0.00071778,5.2951,4.1682e-07,-1.3821e-08,19668,54.871,266.31,22.55,2.1423e-07,-1.8875e-11,-1.3832e-07,-7.6203e-10,-9.9331e-10,-0.00052294,1,0.046937,0.028759,0.072897,0
7377,0.00017129,-0.00022396,0.00071792,5.2961,1.2305e-07,-1.6083e-07,19672,54.887,266.33,22.549,1.0049e-06,2.3474e-12,1.3784e-08,4.2928e-09,-3.4618e-09,2.9935e-05,1,0.048451,0.030249,0.073163,0
7377,0.0062466,-0.0005713,0.00071825,5.2986,4.4883e-06,-4.1038e-07,19681,54.924,266.39,22.546,2.9434e-06,2.3849e-10,1.7529e-06,1.1145e-08,-2.1376e-09,0.006502,1,0.049965,0.03174,0.073429,0
7377.1,-0.035385,0.001063,0.00071613,5.2829,-2.5114e-05,7.5341e-07,19623,54.697,266.07,22.56,-8.7035e-06,-1.137e-09,-8.3735e-06,-1.5982e-08,-1.7355e-08,-0.031123,1,0.051479,0.03323,0.073695,0
7377.1,-0.11186,0.0024889,0.00071321,5.2615,-7.9429e-05,1.767e-06,19543,54.385,265.63,22.579,-2.4698e-05,2.8866e-10,2.0949e-06,2.1794e-08,-9.1644e-08,0.0076979,1,0.052993,0.034721,0.073961,0
7377.2,-0.18651,0.0019725,0.00071088,5.2443,-0.00013234,1.3994e-06,19479,54.135,265.28,22.594,-3.749e-05,1.0356e-09,7.7775e-06,-2.6604e-07,-1.8142e-07,0.027899,1,0.054508,0.036211,0.074227,0
7377,0.12674,-0.00098069,0.000719,5.3041,9.7042e-05,-7.3829e-07,19702,55.019,266.54,22.54,7.8024e-06,-1.9759e-08,-0.00013949,-1.0387e-05,6.6176e-07,-0.54524,1,0.056022,0.037702,0.074493,0
7377,0.28852,-0.0026076,0.00071869,5.3018,0.00021012,-1.8751e-06,19693,54.969,266.42,22.545,5.1972e-06,2.2352e-08,0.0001623,4.8501e-06,6.8882e-07,0.61612,1,0.057536,0.039193,0.074759,0
7377.3,0.25884,-0.0075815,0.0007062,5.2099,0.00018433,-5.3058e-06,19351,53.586,264.31,22.636,-6.5614e-05,1.0694e-08,7.9435e-05,9.3036e-07,-2.0409e-07,0.31459,1,0.05905,0.040683,0.075025,0
7277.9,160,0.035839,0.00073544,5.2942,0.21111,5.8827e-05,19947,261.05,805.65,21.097,0.010557,-4.4944e-08,-0.00030476,-8.8637e-05,-1.7482e-06,-1.3806,1,0.060564,0.042174,0.075291,0
6984.9,631.02,0.11918,0.00096991,6.4907,1.068,0.00020847,25598,1051.8,2283.1,16.976,0.051046,1.2722e-08,5.335e-05,6.9063e-05,-1.6353e-05,0.29148,1,0.062078,0.043664,0.075557,0
6655.2,1158.2,0.117,0.001388,8.7141,2.4451,0.00024951,35880,2257.7,3824,12.662,0.11279,4.4538e-08,0.00020139,0.00036217,-1.5227e-05,1.2833,1,0.063592,0.045155,0.075823,0
6302.4,1724.7,0.10612,0.0020044,12.044,4.3984,0.00029158,51205,3872.4,5367.7,8.0488,0.19547,1.5932e-06,0.011232,0.0011404,1.2927e-05,44.4,1,0.065106,0.046645,0.076089,0
5935.4,2324.7,0.20417,0.0027765,16.18,6.9317,0.00061454,70500,5807.6,6815.1,4.4641,0.29456,8.1598e-06,0.05858,0.0031751,9.8877e-06,227.95,1,0.06662,0.048136,0.076355,0
5712.3,2624.5,0.28257,0.0033555,19.162,8.8138,0.0009565,84808,7401.1,7680.3,3.5838,0.37615,-7.7359e-06,-0.050536,-0.012568,2.6588e-05,-217.06,1,0.068134,0.049626,0.076621,0
5654.8,2615.7,0.2475,0.0035405,20.027,9.2925,0.0009707,89167,8119.7,8021.9,3.4789,0.41294,-2.659e-06,-0.018896,-0.0021578,4.5191e-05,-73.463,1,0.069649,0.051117,0.076886,0
5646.5,2549,0.18097,0.0035306,19.937,9.0894,0.00085097,88739,8277.3,8231.4,3.4137,0.42101,3.7924e-07,0.0016479,0.0016842,3.7068e-05,11.658,1,0.071163,0.052608,0.077152,0
5673.1,2453.9,0.093615,0.0033747,19.125,8.4256,0.00060736,84749,7984.4,8311.4,3.3873,0.40602,-3.2961e-07,-0.0020594,-0.00063392,1.3806e-05,-9.1246,1,0.072677,0.054098,0.077418,0
5713.1,2363.8,-0.0075514,0.0031273,17.837,7.543,0.0002584,78532,7395.6,8299.5,3.3893,0.37587,3.2054e-08,7.3711e-05,0.00017025,-2.0604e-06,0.24557,1,0.074191,0.055589,0.077684,0
5758.2,2285.6,-0.10469,0.0028534,16.407,6.6464,-9.396e-05,71710,6693.9,8227.9,3.4104,0.33994,1.0664e-07,0.00067803,0.00022427,-1.1694e-05,3.0769,1,0.075705,0.057079,0.07795,0
5801.7,2212,-0.17602,0.0026017,15.079,5.843,-0.00033949,65435,6052.9,8148.7,3.4337,0.30712,6.7454e-08,0.0004697,0.00011466,-1.3105e-05,2.0939,1,0.077219,0.05857,0.078216,0
5843.4,2142.2,-0.21804,0.002377,13.883,5.1399,-0.00047154,59829,5482.7,8064.2,3.4587,0.27792,-3.2956e-09,-1.4804e-05,2.3557e-05,-9.8054e-06,-0.086257,1,0.078733,0.06006,0.078482,0
5881.4,2076.3,-0.23166,0.0021823,12.833,4.5428,-0.00049892,54962,4997.4,7985.9,3.482,0.25307,-4.606e-08,-0.00033985,3.4265e-05,-6.4946e-06,-1.498,1,0.080247,0.061551,0.078748,0
5898.3,2035.4,-0.20722,0.0020651,12.183,4.2036,-0.00043314,52018,4719.3,7969.5,3.4885,0.23883,-3.9143e-10,-3.0293e-05,5.7445e-05,-6.0497e-06,-0.22722,1,0.081761,0.063041,0.079014,0
5905.2,2006.8,-0.17374,0.0019916,11.768,3.998,-0.00035739,50165,4552.7,7984.8,3.4865,0.23031,4.8141e-08,0.00031963,5.3486e-05,-2.7659e-06,1.3137,1,0.083275,0.064532,0.07928,0
5904,1982.5,-0.14163,0.00193,11.404,3.8291,-0.00028721,48589,4436.6,8039.7,3.4713,0.22436,2.0879e-08,0.00016248,2.4935e-05,2.6751e-06,0.75663,1,0.08479,0.066023,0.079546,0
5907,1954.9,-0.10853,0.0018717,11.067,3.6647,-0.00021507,47109,4317.8,8076.4,3.461,0.21828,-3.8244e-09,-3.9252e-06,5.1416e-06,6.511e-06,0.079009,1,0.086304,0.067513,0.079812,0
5914.9,1920.7,-0.082898,0.0018123,10.731,3.4891,-0.00015605,45608,4187.4,8096.2,3.4553,0.2116,-6.8967e-09,-2.6052e-05,-2.7768e-06,7.4525e-06,0.03238,1,0.087818,0.069004,0.080078,0
5928.1,1880.8,-0.066941,0.00175,10.386,3.3023,-0.00011442,44046,4040.3,8094.3,3.4558,0.20407,7.9504e-10,2.7617e-05,3.6143e-06,6.0712e-06,0.26512,1,0.089332,0.070494,0.080344,0
5942.4,1840.1,-0.065176,0.0016874,10.038,3.1189,-0.00010087,42475,3890.9,8086.4,3.4574,0.19642,3.2842e-09,4.1425e-05,3.9701e-06,3.7413e-06,0.25324,1,0.090846,0.071985,0.08061,0
5959.2,1797,-0.069523,0.0016237,9.6857,2.9343,-0.00010205,40884,3734.4,8065.1,3.463,0.1884,-5.5169e-10,-1.5779e-06,1.1722e-06,2.7489e-06,0.0013774,1,0.09236,0.073475,0.080876,0
5978.2,1753,-0.069829,0.0015599,9.3336,2.7525,-0.00010067,39292,3572.6,8029.6,3.4731,0.18012,-6.0499e-09,-5.129e-05,-8.5526e-06,3.4268e-06,-0.21938,1,0.093874,0.074966,0.081142,0
5998.3,1709.5,-0.060084,0.001497,8.986,2.5771,-8.6488e-05,37725,3411,7985.2,3.486,0.17185,-7.6818e-09,-6.3092e-05,-1.7412e-05,5.157e-06,-0.26191,1,0.095388,0.076456,0.081408,0
6018.6,1666.7,-0.038685,0.0014357,8.6462,2.4099,-5.6758e-05,36198,3253.3,7935.8,3.5006,0.16377,-5.6739e-09,-4.7201e-05,-1.8543e-05,6.7388e-06,-0.1903,1,0.096902,0.077947,0.081674,0
6038.8,1625.3,-0.0083565,0.0013767,8.3173,2.2521,-1.5623e-05,34727,3101.5,7883.1,3.5163,0.156,-3.705e-09,-3.4015e-05,-1.353e-05,7.3709e-06,-0.13254,1,0.098416,0.079438,0.08194,0
6058.5,1585.6,0.027074,0.0013204,8.0021,2.1049,3.0898e-05,33325,2957.2,7828.9,3.5327,0.14861,-3.1733e-09,-3.3017e-05,-6.444e-06,7.329e-06,-0.13253,1,0.099931,0.080928,0.082206,0
6077.4,1548.1,0.066894,0.0012672,7.7028,1.9691,8.0732e-05,31999,2821.6,7774.2,3.5494,0.14167,-3.8471e-09,-4.0343e-05,-2.6297e-06,7.4721e-06,-0.17402,1,0.10144,0.082419,0.082472,0
6095.7,1512.5,0.11326,0.0012172,7.4201,1.8441,0.00013568,30751,2694.4,7718.6,3.5665,0.13515,-5.7625e-09,-5.3066e-05,-6.7462e-06,7.9202e-06,-0.24367,1,0.10296,0.083909,0.082738,0
6112.7,1479.7,0.16332,0.0011741,7.1771,1.7377,0.00019155,29679,2582.6,7664,3.584,0.12943,-8.2407e-09,-6.6163e-05,-1.6569e-05,7.6841e-06,-0.30482,1,0.10447,0.0854,0.083004,0
6127.1,1451,0.20506,0.0011424,7.0004,1.6585,0.00023453,28894,2495.9,7617.3,3.6,0.12499,-9.261e-09,-6.8454e-05,-2.3537e-05,6.0641e-06,-0.30514,1,0.10599,0.08689,0.08327,0
6141,1422.7,0.23661,0.0011134,6.8388,1.5855,0.00026448,28176,2416.9,7572.2,3.6155,0.12094,-8.5634e-09,-6.0228e-05,-2.4833e-05,3.8807e-06,-0.25604,1,0.1075,0.088381,0.083536,0
6154.4,1395.2,0.25483,0.0010869,6.691,1.5183,0.00027875,27520,2344.7,7528.6,3.6306,0.11725,-6.6984e-09,-4.4893e-05,-2.0904e-05,1.6189e-06,-0.1768,1,0.10902,0.089871,0.083802,0
6167.3,1368.7,0.25937,0.0010625,6.5549,1.4566,0.00027799,26916,2278.3,7485.8,3.6454,0.11385,-4.3206e-09,-2.7621e-05,-1.2621e-05,-2.9833e-07,-0.098271,1,0.11053,0.091362,0.084068,0
6179.7,1343.4,0.25227,0.0010398,6.4284,1.3996,0.00026511,26356,2216.4,7443.3,3.6602,0.11068,-3.0362e-09,-1.8479e-05,-6.1214e-06,-1.259e-06,-0.058598,1,0.11204,0.092853,0.084334,0
6191.8,1319.1,0.23908,0.0010186,6.3098,1.3466,0.00024651,25831,2158.2,7400.9,3.6749,0.1077,-2.8664e-09,-1.7363e-05,-2.8917e-06,-9.4326e-07,-0.055918,1,0.11356,0.094343,0.0846,0
6203.4,1296.3,0.22592,0.00099878,6.1987,1.2979,0.00022869,25340,2103.7,7358.9,3.6895,0.10491,-3.5035e-09,-2.1987e-05,-2.7338e-06,3.1282e-07,-0.079023,1,0.11507,0.095834,0.084866,0
6214.6,1275.1,0.21659,0.00098025,6.0948,1.2532,0.00021543,24882,2052.6,7317.2,3.7041,0.10229,-3.7146e-09,-2.3821e-05,-5.2141e-06,1.7492e-06,-0.092259,1,0.11659,0.097324,0.085132,0
6225.4,1255,0.21183,0.00096288,5.9973,1.2119,0.0002073,24453,2004.3,7275.3,3.7188,0.099818,-3.9508e-09,-2.6034e-05,-8.7507e-06,2.6378e-06,-0.10416,1,0.1181,0.098815,0.085398,0
6236,1235.9,0.20961,0.00094654,5.9057,1.1735,0.00020212,24050,1958.6,7233,3.7337,0.097476,-5.1874e-09,-3.5333e-05,-9.7795e-06,2.5362e-06,-0.13811,1,0.11961,0.10031,0.085664,0
6246.4,1217.8,0.20588,0.00093114,5.8194,1.1377,0.00019591,23671,1915.2,7190.9,3.7486,0.095257,-7.3479e-09,-5.0814e-05,-5.9539e-06,1.3472e-06,-0.19263,1,0.12113,0.1018,0.08593,0
6256.4,1200.6,0.19586,0.00091653,5.7374,1.1042,0.00018416,23310,1874,7149.1,3.7635,0.093145,-1.2001e-08,-8.1962e-05,-5.0894e-06,-6.0363e-07,-0.31417,1,0.12264,0.10329,0.086196,0
6266.1,1184.4,0.17483,0.00090274,5.6598,1.073,0.00016281,22970,1835,7108,3.7783,0.091151,-1.6292e-08,-0.00011041,-8.2297e-06,-2.4364e-06,-0.4364,1,0.12416,0.10478,0.086462,0
6275.6,1168.9,0.14601,0.00088959,5.5858,1.0437,0.00013501,22646,1797.8,7067.2,3.793,0.089246,-1.6619e-08,-0.00011236,-1.0714e-05,-3.6096e-06,-0.4522,1,0.12567,0.10627,0.086728,0
6284.6,1154.3,0.11285,0.00087714,5.5156,1.0163,0.000104,22339,1762.7,7027.8,3.8074,0.087448,-1.3135e-08,-8.9365e-05,-1.1026e-05,-3.8487e-06,-0.36845,1,0.12718,0.10776,0.086994,0
6293,1140.8,0.080332,0.00086544,5.4493,0.99097,7.4242e-05,22051,1729.8,6990.2,3.8212,0.085763,-8.2216e-09,-5.6487e-05,-1.0514e-05,-3.0726e-06,-0.22999,1,0.1287,0.10925,0.08726,0
6301.1,1128.2,0.052754,0.00085443,5.3869,0.9675,4.9389e-05,21779,1698.9,6954.1,3.8346,0.08418,-3.9703e-09,-2.6255e-05,-1.1032e-05,-1.5891e-06,-0.090767,1,0.13021,0.11074,0.087526,0
6308.9,1116.3,0.032671,0.00084402,5.3279,0.9456,3.1483e-05,21522,1669.6,6918.6,3.8478,0.082681,-1.293e-09,-4.448e-06,-1.2733e-05,7.265e-08,0.0096933,1,0.13173,0.11223,0.087792,0
6316.4,1105.2,0.021082,0.00083423,5.2724,0.92528,2.1164e-05,21281,1642,6883.9,3.8608,0.081266,5.3936e-11,7.118e-06,-1.154e-05,1.4814e-06,0.060539,1,0.13324,0.11372,0.088058,0
6323.4,1095.4,0.017615,0.00082523,5.2212,0.90701,1.7877e-05,21060,1616.6,6851.3,3.8732,0.079967,-8.1202e-10,1.7779e-06,-9.1e-06,2.3137e-06,0.04365,1,0.13475,0.11521,0.088324,0
6329.9,1086.6,0.018619,0.00081688,5.1737,0.89048,1.8342e-05,20854,1593.2,6820.6,3.8849,0.078765,-3.0916e-09,-1.4554e-05,-7.6548e-06,2.6276e-06,-0.020485,1,0.13627,0.1167,0.08859,0
6335.9,1078.7,0.022428,0.00080915,5.1296,0.87552,2.1109e-05,20664,1571.4,6791.5,3.896,0.077652,-6.1481e-09,-3.6968e-05,-7.7229e-06,2.4825e-06,-0.11425,1,0.13778,0.11819,0.088856,0
6341.5,1071.8,0.026949,0.00080201,5.0887,0.86202,2.4429e-05,20488,1551.3,6764.1,3.9066,0.076623,-9.3327e-09,-6.0632e-05,-8.8656e-06,1.9667e-06,-0.21762,1,0.1393,0.11968,0.089122,0
6346.6,1065.7,0.030081,0.00079542,5.051,0.84992,2.6581e-05,20325,1532.8,6738.3,3.9166,0.075674,-1.1997e-08,-8.088e-05,-9.9958e-06,1.183e-06,-0.30933,1,0.14081,0.12117,0.089388,0
6351.3,1060.6,0.033533,0.0007895,5.0171,0.83939,2.889e-05,20179,1516,6714.1,3.926,0.074816,-1.287e-08,-8.8286e-05,-9.5017e-06,2.5616e-07,-0.34826,1,0.14233,0.12266,0.089654,0
6355.6,1056.4,0.035993,0.00078416,4.9864,0.83023,3.0463e-05,20048,1500.8,6691.6,3.9348,0.074037,-1.1703e-08,-8.1624e-05,-6.4242e-06,-5.5876e-07,-0.32649,1,0.14384,0.12415,0.08992,0
6359.4,1053.2,0.037402,0.00077935,4.9588,0.82239,3.1243e-05,19929,1487.1,6671,3.9429,0.073337,-9.7146e-09,-6.8247e-05,-3.1753e-06,-1.075e-06,-0.2741,1,0.14535,0.12564,0.090186,0
6362.7,1050.7,0.038183,0.00077505,4.934,0.81575,3.1515e-05,19823,1474.9,6652.4,3.9503,0.072711,-7.6119e-09,-5.2722e-05,-1.1503e-06,-1.2965e-06,-0.20945,1,0.14687,0.12714,0.090452,0
6365.8,1048.8,0.039433,0.00077121,4.9119,0.81012,3.2043e-05,19729,1463.9,6635.1,3.9572,0.072145,-5.9227e-09,-3.8929e-05,-1.3862e-06,-1.4231e-06,-0.14715,1,0.14838,0.12863,0.090718,0
6368.6,1047.5,0.040993,0.00076779,4.8922,0.80536,3.2589e-05,19645,1453.9,6618.5,3.9638,0.071633,-4.4055e-09,-2.6326e-05,-3.3131e-06,-1.6719e-06,-0.08967,1,0.1499,0.13012,0.090984,0
6371.4,1046.5,0.042152,0.00076466,4.8743,0.80121,3.2714e-05,19568,1444.5,6602.3,3.9702,0.071154,-2.8076e-09,-1.4791e-05,-4.4522e-06,-1.7552e-06,-0.036004,1,0.15141,0.13161,0.09125,0
6374,1045.9,0.043113,0.0007618,4.8581,0.79768,3.2621e-05,19499,1435.8,6586.7,3.9764,0.070709,-1.4659e-09,-5.9572e-06,-5.5951e-06,-1.6132e-06,0.0039796,1,0.15292,0.1331,0.091516,0
6376.3,1045.8,0.04413,0.00075924,4.8435,0.79482,3.255e-05,19436,1427.9,6572.1,3.9823,0.070304,-9.2149e-10,-2.3683e-06,-8.2278e-06,-1.1834e-06,0.014952,1,0.15444,0.13459,0.091782,0
6378.4,1046.2,0.046759,0.00075697,4.8305,0.79263,3.3775e-05,19381,1420.8,6558.6,3.9877,0.069939,-6.4998e-10,-1.4769e-06,-9.1377e-06,-6.108e-07,0.00685,1,0.15595,0.13608,0.092048,0
6380.4,1046.8,0.05095,0.00075486,4.8185,0.79082,3.6247e-05,19330,1414.1,6545.7,3.9929,0.069597,-7.4458e-10,-3.3253e-06,-8.4328e-06,4.7827e-08,-0.0080157,1,0.15747,0.13757,0.092314,0
6382.2,1047.6,0.056987,0.00075288,4.8072,0.78929,4.0166e-05,19282,1407.8,6533.3,3.9978,0.069274,-1.0629e-09,-6.6222e-06,-6.5349e-06,8.1844e-07,-0.024378,1,0.15898,0.13906,0.09258,0
6383.9,1048.5,0.066079,0.00075103,4.7966,0.78798,4.6436e-05,19237,1401.8,6521.4,4.0026,0.068968,-1.3021e-09,-8.4973e-06,-4.2084e-06,1.8238e-06,-0.031316,1,0.16049,0.14055,0.092845,0
6385.7,1049.3,0.08114,0.00074922,4.7864,0.78668,5.726e-05,19193,1395.9,6509.6,4.0073,0.068667,-5.9156e-10,-4.1377e-06,-9.7468e-07,2.9905e-06,-0.020528,1,0.16201,0.14204,0.093111,0
6387.4,1050,0.10168,0.00074741,4.7761,0.78528,7.2209e-05,19149,1390,6497.6,4.0121,0.068365,7.1331e-11,-7.3243e-07,2.2665e-06,4.0866e-06,-0.016113,1,0.16352,0.14353,0.093377,0
6389.2,1050.6,0.12811,0.00074559,4.7658,0.78373,9.158e-05,19105,1384,6485.4,4.0171,0.068058,3.5372e-10,-7.1559e-07,5.2216e-06,5.036e-06,-0.026464,1,0.16504,0.14502,0.093643,0
6391.1,1050.7,0.16135,0.0007437,4.7552,0.7819,0.00011597,19059,1377.9,6472.9,4.0221,0.067742,-1.5841e-09,-1.556e-05,4.4962e-06,5.4051e-06,-0.083996,1,0.16655,0.14651,0.093909,0
