"Velocity Mag:0","Velocity Mag:1","Velocity Mag:2","Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Residual_Energy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7269,-6.7715e-12,8.9941e-12,0.025076,182.28,-1.698e-13,2.2553e-13,6.6652e+05,1616,224.5,24.2,6.4582e-17,-2.0186e-18,-1.7439e-14,-2.7566e-16,-2.3286e-16,-3.5463e-11,1,0.015141,-0.0025429,0.067311,0
7269,2.5066e-11,9.5551e-12,0.025076,182.28,6.2855e-13,2.396e-13,6.6652e+05,1616,224.5,24.2,8.273e-16,-1.5739e-17,-1.1691e-13,-3.0995e-16,-2.951e-16,-4.0638e-10,1,0.016655,-0.0010524,0.067577,0
7269,-5.1241e-11,9.4769e-12,0.025076,182.28,-1.2849e-12,2.3764e-13,6.6652e+05,1616,224.5,24.2,6.3401e-16,3.9849e-17,2.8835e-13,-2.6338e-15,-2.7367e-16,1.0882e-09,1,0.018169,0.0004382,0.067843,0
7269,-1.7166e-10,9.2849e-12,0.025076,182.28,-4.3044e-12,2.3283e-13,6.6652e+05,1616,224.5,24.2,3.4584e-15,1.4394e-16,1.053e-12,-2.9095e-15,-6.8434e-16,3.8129e-09,1,0.019683,0.0019288,0.068109,0
7269,3.3634e-10,1.0779e-11,0.025076,182.28,8.434e-12,2.703e-13,6.6652e+05,1616,224.5,24.2,-2.5339e-14,-3.4479e-16,-2.502e-12,1.4671e-15,1.4837e-16,-9.2509e-09,1,0.021197,0.0034193,0.068375,0
7269,9.2433e-11,9.604e-12,0.025076,182.28,2.3178e-12,2.4083e-13,6.6652e+05,1616,224.5,24.2,1.7959e-14,8.2997e-18,3.6538e-14,9.1567e-15,6.099e-16,1.3149e-10,1,0.022711,0.0049099,0.068641,0
7269,-1.4682e-09,-3.8534e-13,0.025076,182.28,-3.6817e-11,-9.6627e-15,6.6652e+05,1616,224.5,24.2,4.002e-13,1.1076e-15,7.7646e-12,1.0674e-13,7.1236e-15,2.8872e-08,1,0.024226,0.0064004,0.068907,0
7269,-9.4877e-10,2.7129e-11,0.025076,182.28,-2.3791e-11,6.8028e-13,6.6652e+05,1616,224.5,24.2,-8.7307e-13,-1.2983e-16,-3.6879e-13,-3.8287e-13,-1.6679e-14,-2.6234e-09,1,0.02574,0.007891,0.069173,0
7269,-6.0507e-09,7.2158e-11,0.025076,182.28,-1.5173e-10,1.8094e-12,6.6652e+05,1616,224.5,24.2,-4.4541e-12,7.9096e-15,5.8849e-11,-1.8002e-12,-8.776e-14,2.0381e-07,1,0.027254,0.0093815,0.069439,0
7269,5.1219e-08,-1.003e-10,0.025076,182.28,1.2844e-09,-2.5152e-12,6.6652e+05,1616,224.5,24.2,1.169e-11,-1.9603e-14,-1.4281e-10,3.8161e-12,1.9448e-13,-4.8998e-07,1,0.028768,0.010872,0.069705,0
7269,1.8584e-07,-1.84e-10,0.025076,182.28,4.6602e-09,-4.6139e-12,6.6652e+05,1616,224.5,24.2,3.8042e-11,-1.0629e-13,-7.3952e-10,-2.4153e-12,5.8268e-13,-2.5641e-06,1,0.030282,0.012363,0.069971,0
7269,-7.0985e-07,2.0887e-10,0.025076,182.28,-1.78e-08,5.2376e-12,6.6652e+05,1616,224.5,24.2,-9.9879e-11,9.8308e-14,6.1122e-10,4.2832e-11,-1.1907e-12,1.9155e-06,1,0.031796,0.013853,0.070237,0
7269,-1.0013e-06,-9.7536e-11,0.025076,182.28,-2.5108e-08,-2.4458e-12,6.6652e+05,1616,224.5,24.2,-1.4571e-10,3.8931e-13,2.473e-09,1.9734e-10,-1.4346e-12,8.4946e-06,1,0.03331,0.015344,0.070503,0
7269,5.8079e-06,1.1544e-09,0.025076,182.28,1.4564e-07,2.8949e-11,6.6652e+05,1616,224.5,24.2,6.2789e-10,1.3157e-12,1.0106e-08,-5.2429e-10,3.716e-12,3.8869e-05,1,0.034824,0.016834,0.070769,0
7269,5.5261e-06,2.0836e-09,0.025076,182.28,1.3857e-07,5.2249e-11,6.6652e+05,1616,224.5,24.2,6.3452e-10,-5.823e-13,-2.6067e-09,-1.5825e-09,2.407e-12,-7.2836e-06,1,0.036338,0.018325,0.071035,0
7269,-2.992e-05,-6.1171e-09,0.025076,182.28,-7.5027e-07,-1.5339e-10,6.6652e+05,1616,224.5,24.2,-2.516e-09,-2.368e-11,-1.6958e-07,-1.7648e-09,-5.4188e-12,-0.00062839,1,0.037852,0.019815,0.071301,0
7269,-4.1348e-05,-8.8399e-09,0.025076,182.28,-1.0368e-06,-2.2167e-10,6.6652e+05,1616,224.5,24.2,-3.2928e-09,-2.5148e-11,-1.8136e-07,-4.2953e-10,-4.766e-12,-0.00067384,1,0.039367,0.021306,0.071567,0
7269,6.7694e-05,-6.4493e-09,0.025076,182.28,1.6975e-06,-1.6172e-10,6.6652e+05,1616,224.5,24.2,2.5025e-09,1.2039e-10,8.7034e-07,1.1191e-08,2.7556e-11,0.0031941,1,0.040881,0.022797,0.071833,0
7269,0.00014986,-1.239e-08,0.025076,182.28,3.758e-06,-3.1069e-10,6.6652e+05,1616,224.5,24.2,2.1459e-09,1.4902e-10,1.0819e-06,1.6824e-08,9.2239e-11,0.0039801,1,0.042395,0.024287,0.072099,0
7269,-3.5711e-05,4.7572e-08,0.025076,182.28,-8.9552e-07,1.1929e-09,6.6652e+05,1616,224.5,24.2,2.1294e-08,-5.1358e-11,-3.9561e-07,1.5032e-08,-1.8909e-10,-0.0014528,1,0.043909,0.025778,0.072365,0
7269,4.3806e-05,-5.4647e-09,0.025076,182.28,1.0985e-06,-1.3704e-10,6.6653e+05,1616.1,224.5,24.2,7.6866e-08,-9.4236e-11,-7.6752e-07,7.6978e-08,-5.2837e-10,-0.0027664,1,0.045423,0.027268,0.072631,0
7269,-0.00067709,1.239e-07,0.025075,182.27,-1.6974e-05,3.1058e-09,6.665e+05,1615.9,224.5,24.2,-7.6663e-08,3.1321e-09,2.2654e-05,6.8339e-08,7.5421e-11,0.083004,1,0.046937,0.028759,0.072897,0
7269,-0.0029962,8.4882e-07,0.025074,182.26,-7.5124e-05,2.1282e-08,6.6648e+05,1615.8,224.49,24.201,-2.9093e-07,1.7948e-08,0.0001301,-1.0103e-07,-3.4303e-10,0.4764,1,0.048451,0.030249,0.073163,0
7269,-0.0056111,6.3939e-07,0.025075,182.27,-0.0001407,1.603e-08,6.665e+05,1615.9,224.49,24.201,-1.95e-07,4.3219e-08,0.00031358,-1.0792e-07,-3.6869e-09,1.1478,1,0.049965,0.03174,0.073429,0
7269,-0.0032895,7.5481e-06,0.025063,182.18,-8.2448e-05,1.8887e-07,6.6619e+05,1614.8,224.45,24.203,-1.7601e-06,-8.2611e-08,-0.00059962,-1.8028e-06,1.1422e-08,-2.195,1,0.051479,0.03323,0.073695,0
7269,-0.016535,3.5295e-05,0.025033,181.96,-0.00041357,8.8256e-07,6.6537e+05,1612.1,224.34,24.209,-5.9473e-06,-1.8726e-07,-0.0013598,-1.1826e-06,2.9424e-08,-4.9772,1,0.052993,0.034721,0.073961,0
7269,-0.046234,7.6308e-05,0.024992,181.67,-0.0011538,1.9047e-06,6.6429e+05,1608.3,224.18,24.217,-1.1614e-05,-2.0659e-07,-0.0014998,-2.6663e-06,3.1757e-08,-5.4964,1,0.054508,0.036211,0.074227,0
7268.9,0.085428,-0.00010266,0.025156,182.86,0.0022112,-2.6654e-06,6.6865e+05,1623.2,224.76,24.186,1.0801e-05,-3.3268e-07,-0.0024083,-9.6993e-06,-1.3622e-08,-8.7971,1,0.056022,0.037702,0.074493,0
7268.9,0.20769,-0.00029195,0.025176,183,0.0052823,-7.4064e-06,6.6919e+05,1624.5,224.77,24.186,1.2814e-05,-1.4572e-06,-0.01056,-2.6047e-05,-5.3007e-08,-38.62,1,0.057536,0.039193,0.074759,0
7269.1,0.17037,-0.00046163,0.02485,180.64,0.0042672,-1.1462e-05,6.6052e+05,1594,223.44,24.258,-3.3253e-05,-3.8342e-06,-0.027802,-7.6962e-05,-8.564e-08,-101.72,1,0.05905,0.040683,0.075025,0
7192.8,120.33,-0.00035655,0.025692,183.55,5.0581,-7.2493e-06,6.7742e+05,6942.1,662.14,22.561,0.0080397,-1.1624e-07,-0.012553,0.017685,4.3239e-07,-20.206,1,0.060564,0.042174,0.075291,0
6942.1,525.73,-9.5412e-05,0.032399,218.32,27.664,4.7345e-06,8.3388e+05,28232,1964.6,18.052,0.040177,1.9621e-05,0.091015,0.077724,7.1134e-06,451.96,1,0.062078,0.043664,0.075557,0
6625.3,1047.6,0.0033109,0.044555,282.29,67.692,0.00025055,1.1227e+06,61678,3413.4,13.635,0.090663,3.9599e-05,0.19293,0.14644,2.6633e-05,944.44,1,0.063592,0.045155,0.075823,0
6253.6,1654.3,0.011953,0.063158,379.09,130.18,0.0009867,1.5675e+06,1.1016e+05,4941.6,8.7831,0.16384,5.6657e-05,0.28079,0.20497,5.1335e-05,1387.9,1,0.065106,0.046645,0.076089,0
5844.9,2295.8,0.023496,0.089161,512.13,219.05,0.0022563,2.1903e+06,1.7692e+05,6480.9,4.7105,0.26461,7.1977e-05,0.36733,0.2356,5.865e-05,1799.7,1,0.06662,0.048136,0.076355,0
5589.2,2607.2,0.027639,0.1132,632.24,295.44,0.0031346,2.7606e+06,2.4355e+05,7479.6,3.5633,0.3652,5.4174e-05,0.27997,0.16882,2.0225e-05,1359.4,1,0.068134,0.049626,0.076621,0
5520.5,2593.7,0.023795,0.12268,677.36,319.13,0.0029485,2.9775e+06,2.7656e+05,7875.1,3.4368,0.41503,2.2528e-05,0.12108,0.054445,-1.5606e-05,552.6,1,0.069649,0.051117,0.076886,0
5515.3,2518.7,0.018034,0.12303,678.68,312.66,0.0023294,2.979e+06,2.8325e+05,8074.8,3.3723,0.42512,-9.2553e-07,-0.00031045,-0.022664,-3.1471e-05,-38.462,1,0.071163,0.052608,0.077152,0
5548,2419.8,0.012276,0.11711,649.31,287.7,0.0016006,2.8332e+06,2.7103e+05,8122.9,3.3546,0.40667,-1.5411e-05,-0.077764,-0.06144,-3.1244e-05,-398.81,1,0.072677,0.054098,0.077418,0
5586.6,2332.7,0.007695,0.1081,603.24,256.57,0.00098528,2.6145e+06,2.4985e+05,8107.8,3.3572,0.37471,-1.8545e-05,-0.099793,-0.062497,-2.2477e-05,-490.77,1,0.074191,0.055589,0.077684,0
5629.7,2258.1,0.0047128,0.098819,555.76,226.93,0.00058008,2.3912e+06,2.2642e+05,8032,3.3791,0.33934,-1.7498e-05,-0.094266,-0.058845,-1.0949e-05,-472.14,1,0.075705,0.057079,0.07795,0
5671.9,2185.9,0.0029819,0.090286,511.73,200.08,0.00033716,2.1856e+06,2.05e+05,7949.4,3.4031,0.307,-1.2859e-05,-0.069919,-0.045079,-1.9781e-06,-364.63,1,0.077219,0.05857,0.078216,0
5711.7,2116,0.0022225,0.082708,472.27,176.5,0.00021282,2.0028e+06,1.8618e+05,7868.5,3.4266,0.2786,-6.2382e-06,-0.03509,-0.025261,1.543e-06,-206.31,1,0.078733,0.06006,0.078482,0
5746.1,2050.8,0.0019566,0.076182,437.74,156.59,0.00015445,1.8447e+06,1.704e+05,7799.4,3.4466,0.25477,-8.553e-08,-0.0020392,-0.0069311,-4.5668e-06,-51.758,1,0.080247,0.061551,0.078748,0
5763.6,2011,0.00066608,0.072377,417.24,145.57,5.1682e-05,1.7523e+06,1.6126e+05,7768.9,3.4564,0.24098,6.2502e-07,0.0040498,-0.0036563,-1.3858e-05,-18.109,1,0.081761,0.063041,0.079014,0
5764.6,1982.9,-0.0014492,0.069966,403.53,138.8,-9.1646e-05,1.6927e+06,1.5648e+05,7809.1,3.4451,0.23377,-1.8735e-06,-0.0087638,-0.0078245,-1.3831e-05,-57.356,1,0.083275,0.064532,0.07928,0
5767.1,1955.4,-0.0032757,0.067789,391.23,132.7,-0.00020307,1.6393e+06,1.521e+05,7843.3,3.4352,0.22716,-6.0058e-06,-0.030772,-0.016339,-8.5723e-06,-134.7,1,0.08479,0.066023,0.079546,0
5774,1923.3,-0.0044156,0.065601,379.12,126.4,-0.00026046,1.5862e+06,1.4745e+05,7864.7,3.4293,0.22013,-1.0285e-05,-0.054581,-0.025123,-2.1703e-06,-216.79,1,0.086304,0.067513,0.079812,0
5786,1885.7,-0.0047859,0.063314,366.7,119.72,-0.00026433,1.5312e+06,1.4231e+05,7871.3,3.428,0.21237,-1.4172e-05,-0.0767,-0.032111,4.9132e-06,-289.3,1,0.087818,0.069004,0.080078,0
5799.6,1846.6,-0.0045643,0.060972,353.97,113.04,-0.00023478,1.4751e+06,1.3701e+05,7873.8,3.4277,0.20438,-1.6684e-05,-0.091164,-0.035359,1.1953e-05,-331,1,0.089332,0.070494,0.080344,0
5816.8,1804.7,-0.0036365,0.058554,340.93,106.23,-0.00017402,1.4176e+06,1.3134e+05,7862.3,3.432,0.19582,-1.7049e-05,-0.092767,-0.033855,1.7607e-05,-327.06,1,0.090846,0.071985,0.08061,0
5835.8,1762.3,-0.0020131,0.056155,328,99.591,-8.415e-05,1.3606e+06,1.2561e+05,7841.1,3.4393,0.18717,-1.5142e-05,-0.080654,-0.02826,2.0056e-05,-277.86,1,0.09236,0.073475,0.080876,0
5856,1720.5,-0.00025877,0.053811,315.37,93.246,4.6445e-06,1.305e+06,1.1991e+05,7809.9,3.4497,0.17857,-1.1397e-05,-0.057965,-0.019795,1.8379e-05,-194.23,1,0.093874,0.074966,0.081142,0
5877,1679.6,0.0012931,0.051543,303.12,87.221,7.7069e-05,1.2512e+06,1.143e+05,7768.9,3.463,0.1701,-7.0922e-06,-0.032565,-0.011106,1.3296e-05,-103.73,1,0.095388,0.076456,0.081408,0
5898.1,1639.7,0.0022865,0.049369,291.35,81.542,0.00011881,1.1995e+06,1.0887e+05,7720.8,3.4785,0.1619,-3.6673e-06,-0.013453,-0.0046334,5.1156e-06,-37.11,1,0.096902,0.077947,0.081674,0
5919.4,1600.6,0.002231,0.047293,280.06,76.197,0.00011087,1.15e+06,1.0364e+05,7666.2,3.496,0.15401,-2.1446e-06,-0.0060683,-0.0023755,-5.181e-06,-15.303,1,0.098416,0.079438,0.08194,0
5940.6,1562.4,0.00076353,0.045316,269.29,71.18,4.1791e-05,1.1028e+06,98641,7607,3.515,0.14646,-2.5126e-06,-0.009638,-0.0040226,-1.5198e-05,-35.905,1,0.099931,0.080928,0.082206,0
5961,1525.5,-0.002068,0.043445,259.02,66.519,-8.1711e-05,1.058e+06,93930,7547.2,3.5342,0.13935,-3.8925e-06,-0.019075,-0.0069709,-2.1909e-05,-77.004,1,0.10144,0.082419,0.082472,0
5980.6,1490.1,-0.0056451,0.041683,249.31,62.213,-0.00023025,1.0158e+06,89527,7488.4,3.5533,0.1327,-5.4024e-06,-0.029085,-0.0092834,-2.2989e-05,-116.46,1,0.10296,0.083909,0.082738,0
5998,1457.4,-0.0085487,0.040186,241.04,58.578,-0.00034438,9.8004e+05,85769,7436.2,3.571,0.12703,-6.5317e-06,-0.036428,-0.010222,-1.7605e-05,-140.85,1,0.10447,0.0854,0.083004,0
6012.2,1428.9,-0.0093861,0.039103,235.12,55.904,-0.00037137,9.5429e+05,82957,7395.9,3.5857,0.12278,-6.9394e-06,-0.038963,-0.0098361,-7.6809e-06,-142.95,1,0.10599,0.08689,0.08327,0
6025.9,1401.4,-0.0086289,0.038114,229.72,53.458,-0.00033602,9.3084e+05,80410,7358.3,3.5997,0.11894,-6.8437e-06,-0.03831,-0.0089844,4.3021e-06,-131.69,1,0.1075,0.088381,0.083536,0
6039,1375,-0.0061216,0.037209,224.77,51.221,-0.00023767,9.0942e+05,78091,7322.8,3.613,0.11544,-6.356e-06,-0.034999,-0.0080331,1.5718e-05,-112.06,1,0.10902,0.089871,0.083802,0
6051.7,1349.7,-0.0023372,0.036376,220.21,49.169,-9.7927e-05,8.8973e+05,75954,7287.8,3.6262,0.11221,-5.4316e-06,-0.028791,-0.0067845,2.6873e-05,-85.541,1,0.11053,0.091362,0.084068,0
6064.2,1325.4,0.0028242,0.035598,215.96,47.264,8.5308e-05,8.7137e+05,73942,7251.9,3.6396,0.10918,-4.0784e-06,-0.019922,-0.0049723,3.8476e-05,-53.273,1,0.11204,0.092853,0.084334,0
6076.3,1302.7,0.0090847,0.034879,212.03,45.527,0.00030093,8.5439e+05,72061,7215,3.6534,0.10634,-2.4441e-06,-0.0093587,-0.0028162,4.2337e-05,-18.017,1,0.11356,0.094343,0.0846,0
6088,1281.6,0.015005,0.034216,208.4,43.949,0.00049825,8.3873e+05,70298,7176.6,3.6676,0.10367,-7.7824e-07,0.0012307,-0.00044653,3.9766e-05,16.05,1,0.11507,0.095834,0.084866,0
6099.4,1261.9,0.019817,0.033603,205.06,42.512,0.00065204,8.2427e+05,68642,7136.7,3.6823,0.10118,3.7235e-07,0.0084192,0.0014328,3.5487e-05,38.645,1,0.11659,0.097324,0.085132,0
6110.5,1243.4,0.023519,0.033031,201.94,41.185,0.00076428,8.1075e+05,67071,7095.4,3.6974,0.098804,5.5034e-07,0.0094445,0.0021234,3.2011e-05,41.823,1,0.1181,0.098815,0.085398,0
6121.7,1225.7,0.026494,0.032486,198.97,39.935,0.00084939,7.9789e+05,65561,7053.5,3.7129,0.096524,-1.9932e-07,0.0047342,0.0015326,2.9576e-05,27.491,1,0.11961,0.10031,0.085664,0
6132.8,1208.3,0.029251,0.031958,196.1,38.739,0.00092486,7.8547e+05,64100,7011.4,3.7286,0.094319,-1.3044e-06,-0.0021104,0.00031399,2.8094e-05,6.2569,1,0.12113,0.1018,0.08593,0
6143.9,1191.5,0.032228,0.031446,193.31,37.594,0.001005,7.7346e+05,62690,6969.9,3.7443,0.092191,-2.1632e-06,-0.007444,-0.0006984,2.6686e-05,-11.291,1,0.12264,0.10329,0.086196,0
6154.7,1175.4,0.035416,0.030957,190.64,36.516,0.001089,7.6201e+05,61352,6929.5,3.7599,0.09017,-2.1633e-06,-0.007368,-0.00096363,2.285e-05,-9.8565,1,0.12416,0.10478,0.086462,0
6165.1,1160,0.038093,0.030494,188.11,35.504,0.0011554,7.5117e+05,60083,6889.7,3.7752,0.088256,-1.0025e-06,7.7631e-05,-0.00047615,1.5536e-05,11.982,1,0.12567,0.10627,0.086728,0
6175.1,1145.6,0.03953,0.030064,185.75,34.568,0.001184,7.4103e+05,58885,6849.6,3.7906,0.086447,6.9327e-07,0.010258,0.00074375,5.6696e-06,39.32,1,0.12718,0.10776,0.086994,0
6184.5,1131.9,0.039195,0.029663,183.56,33.701,0.0011606,7.3156e+05,57751,6808.9,3.8062,0.084735,1.9953e-06,0.017492,0.0017269,-5.1769e-06,57.606,1,0.1287,0.10925,0.08726,0
6193.6,1119.1,0.036874,0.029288,181.51,32.895,0.0010806,7.2267e+05,56675,6767.8,3.8218,0.083111,2.4868e-06,0.019662,0.0017886,-1.5313e-05,61.703,1,0.13021,0.11074,0.087526,0
6202.2,1106.9,0.032661,0.028936,179.57,32.143,0.00094835,7.1428e+05,55657,6727.3,3.8371,0.081574,2.3415e-06,0.01829,0.00095137,-2.3336e-05,55.688,1,0.13173,0.11223,0.087792,0
6210.3,1095.6,0.026814,0.028606,177.76,31.449,0.0007728,7.0643e+05,54706,6688.7,3.8519,0.080139,2.0553e-06,0.016383,0.00010822,-2.8243e-05,48.749,1,0.13324,0.11372,0.088058,0
6217.8,1085.6,0.020131,0.028303,176.09,30.826,0.00057773,6.9921e+05,53838,6653,3.8658,0.078829,1.6534e-06,0.013882,-0.00044162,-2.7797e-05,41.105,1,0.13475,0.11521,0.088324,0
6224.8,1076.5,0.01392,0.028019,174.52,30.257,0.00039873,6.9248e+05,53033,6619.7,3.8789,0.077613,8.9697e-07,0.0093353,-0.0012091,-2.3231e-05,27.057,1,0.13627,0.1167,0.08859,0
6231.4,1068.3,0.0088116,0.027753,173.04,29.736,0.00025283,6.8616e+05,52284,6589,3.8911,0.076482,-2.5703e-07,0.0025309,-0.0024342,-1.6688e-05,6.4136,1,0.13778,0.11819,0.088856,0
6237.6,1060.9,0.0050818,0.0275,171.64,29.256,0.00014707,6.8022e+05,51587,6561,3.9026,0.075431,-1.5993e-06,-0.0051777,-0.0040415,-9.8923e-06,-16.683,1,0.1393,0.11968,0.089122,0
6243.6,1054.2,0.0026986,0.027261,170.31,28.815,7.9996e-05,6.7463e+05,50939,6535.5,3.9133,0.074452,-2.705e-06,-0.011117,-0.0056707,-3.9348e-06,-34.264,1,0.14081,0.12117,0.089388,0
6249.5,1048.3,0.0013158,0.027041,169.09,28.416,4.1993e-05,6.6951e+05,50344,6511.8,3.9235,0.073554,-2.5046e-06,-0.0087633,-0.0062948,2.5425e-07,-25.612,1,0.14233,0.12266,0.089654,0
6255.1,1043,9.1106e-06,0.026839,167.98,28.055,7.6043e-06,6.6484e+05,49783,6487.6,3.9339,0.072707,-1.8685e-06,-0.0042827,-0.0062057,2.6313e-06,-13.092,1,0.14384,0.12415,0.08992,0
6260.5,1038.3,-0.0014622,0.026653,166.95,27.729,-2.9998e-05,6.6054e+05,49260,6463.8,3.944,0.071918,-1.6222e-06,-0.0026026,-0.0065767,4.0281e-06,-9.0306,1,0.14535,0.12564,0.090186,0
6265.5,1034.2,-0.0030781,0.026482,166.02,27.437,-7.0698e-05,6.566e+05,48778,6441.4,3.9536,0.07119,-1.8686e-06,-0.0043791,-0.0074107,5.064e-06,-14.397,1,0.14687,0.12714,0.090452,0
6270,1030.7,-0.0045528,0.026327,165.16,27.181,-0.00010749,6.5302e+05,48344,6421.2,3.9622,0.070535,-2.0738e-06,-0.0065726,-0.0075641,6.3796e-06,-19.941,1,0.14838,0.12863,0.090718,0
6273.8,1028.3,-0.0054857,0.026192,164.41,26.972,-0.00013049,6.499e+05,47972,6404.2,3.9696,0.069974,-2.1059e-06,-0.008489,-0.0063174,8.2767e-06,-22.629,1,0.1499,0.13012,0.090984,0
6277.2,1026.5,-0.0058802,0.026071,163.74,26.798,-0.00013993,6.4712e+05,47642,6389,3.9763,0.069476,-1.6687e-06,-0.0073212,-0.00419,1.0039e-05,-11.568,1,0.15141,0.13161,0.09125,0
6280.1,1025.8,-0.0056932,0.025969,163.18,26.669,-0.00013479,6.448e+05,47364,6375.7,3.9821,0.069056,-1.1103e-07,0.00064288,-5.9346e-05,1.1589e-05,23.814,1,0.15292,0.1331,0.091516,0
6282.1,1026.4,-0.0048418,0.025896,162.77,26.605,-0.00011305,6.4313e+05,47155,6364.8,3.9868,0.06874,3.5197e-06,0.020697,0.0078553,1.2887e-05,98.684,1,0.15444,0.13459,0.091782,0
6282.6,1029.3,-0.0030177,0.02587,162.61,26.65,-6.7088e-05,6.4248e+05,47055,6357.3,3.9898,0.068589,7.2031e-06,0.040674,0.015961,1.4663e-05,177.87,1,0.15595,0.13608,0.092048,0
6282.5,1032.9,-0.00049572,0.025859,162.54,26.729,-3.5581e-06,6.4218e+05,46992,6351,3.9922,0.068494,8.9294e-06,0.05011,0.019582,1.6193e-05,213.51,1,0.15747,0.13757,0.092314,0
6282.3,1036.7,0.0026235,0.025854,162.5,26.821,7.5099e-05,6.4202e+05,46943,6345.2,3.9943,0.068421,8.7037e-06,0.048993,0.018724,1.7226e-05,205.87,1,0.15898,0.13906,0.09258,0
6282.5,1039.9,0.0062502,0.025839,162.41,26.885,0.00016686,6.4163e+05,46866,6338.4,3.9968,0.068304,6.4008e-06,0.036476,0.013096,1.7137e-05,152.89,1,0.16049,0.14055,0.092845,0
6283.6,1041.4,0.009776,0.025797,162.18,26.883,0.00025616,6.4065e+05,46720,6328.9,4.0005,0.068084,3.6587e-06,0.021427,0.0066182,1.5489e-05,89.125,1,0.16201,0.14204,0.093111,0
6285.2,1042,0.012884,0.025739,161.85,26.839,0.00033471,6.3926e+05,46531,6317.7,4.005,0.067799,1.1773e-06,0.0075958,0.00099372,1.2623e-05,31.226,1,0.16352,0.14353,0.093377,0
6287.3,1041.7,0.015415,0.025663,161.43,26.754,0.00039841,6.3748e+05,46301,6305.1,4.0101,0.067451,-7.863e-07,-0.0036664,-0.0031206,8.5206e-06,-14.743,1,0.16504,0.14502,0.093643,0
6289.9,1040.4,0.016757,0.025569,160.9,26.625,0.000431,6.3527e+05,46030,6291.6,4.0158,0.067042,-2.3207e-06,-0.012482,-0.006068,3.8082e-06,-50.002,1,0.16655,0.14651,0.093909,0
6292.9,1038.7,0.017676,0.025465,160.33,26.474,0.00045236,6.3285e+05,45736,6277.2,4.0219,0.066599,-3.4851e-06,-0.019065,-0.0083128,1.1795e-07,-76.138,1,0.16807,0.148,0.094175,0
